language,structure,case,n,implementation,run,time_sec
python,hash_table,5. Get missing keys,500000,HashTable,5,1.158241199
python,hash_table,5. Get missing keys,500000,dict,1,0.274105611
python,hash_table,5. Get missing keys,500000,dict,2,0.300062639
python,hash_table,5. Get missing keys,500000,dict,3,0.250639874
python,hash_table,5. Get missing keys,500000,dict,4,0.255829933
python,hash_table,5. Get missing keys,500000,dict,5,0.270684146
python,hash_table,5. Get missing keys,1000000,HashTable,1,2.457902375
python,hash_table,5. Get missing keys,1000000,HashTable,2,2.467820255
python,hash_table,5. Get missing keys,1000000,HashTable,3,2.522267903
python,hash_table,5. Get missing keys,1000000,HashTable,4,2.441849227
python,hash_table,5. Get missing keys,1000000,HashTable,5,2.507716820
python,hash_table,5. Get missing keys,1000000,dict,1,0.701697491
python,hash_table,5. Get missing keys,1000000,dict,2,0.652230571
python,hash_table,5. Get missing keys,1000000,dict,3,0.686517398
python,hash_table,5. Get missing keys,1000000,dict,4,0.659586046
python,hash_table,5. Get missing keys,1000000,dict,5,0.629579998
python,hash_table,5. Get missing keys,2000000,HashTable,1,5.144579677
python,hash_table,5. Get missing keys,2000000,HashTable,2,5.118425458
python,hash_table,5. Get missing keys,2000000,HashTable,3,5.145576751
python,hash_table,5. Get missing keys,2000000,HashTable,4,5.102626089
python,hash_table,5. Get missing keys,2000000,HashTable,5,5.125671715
python,hash_table,5. Get missing keys,2000000,dict,1,1.498453557
python,hash_table,5. Get missing keys,2000000,dict,2,1.506244278
python,hash_table,5. Get missing keys,2000000,dict,3,1.521621764
python,hash_table,5. Get missing keys,2000000,dict,4,1.514155488
python,hash_table,5. Get missing keys,2000000,dict,5,1.517630051
python,hash_table,5. Get missing keys,5000000,HashTable,1,16.993782096
python,hash_table,5. Get missing keys,5000000,HashTable,2,16.931878010
python,hash_table,5. Get missing keys,5000000,HashTable,3,16.965681031
python,hash_table,5. Get missing keys,5000000,HashTable,4,16.922961186
python,hash_table,5. Get missing keys,5000000,HashTable,5,16.994093348
python,hash_table,5. Get missing keys,5000000,dict,1,4.536830124
python,hash_table,5. Get missing keys,5000000,dict,2,4.538268822
python,hash_table,5. Get missing keys,5000000,dict,3,4.499353085
python,hash_table,5. Get missing keys,5000000,dict,4,4.561587585
python,hash_table,5. Get missing keys,5000000,dict,5,4.540375078
python,hash_table,5. Get missing keys,10000000,HashTable,1,36.933827982
python,hash_table,5. Get missing keys,10000000,HashTable,2,36.762436911
python,hash_table,5. Get missing keys,10000000,HashTable,3,36.896465107
python,hash_table,5. Get missing keys,10000000,HashTable,4,37.236112849
python,hash_table,5. Get missing keys,10000000,HashTable,5,41.018945954
python,hash_table,5. Get missing keys,10000000,dict,1,10.327917368
python,hash_table,5. Get missing keys,10000000,dict,2,10.241110615
python,hash_table,5. Get missing keys,10000000,dict,3,10.327349591
python,hash_table,5. Get missing keys,10000000,dict,4,10.249050277
python,hash_table,5. Get missing keys,10000000,dict,5,10.227656703
python,hash_table,5. Get missing keys,15000000,HashTable,1,46.321191888
python,hash_table,5. Get missing keys,15000000,HashTable,2,46.245916016
python,hash_table,5. Get missing keys,15000000,HashTable,3,46.444407048
python,hash_table,5. Get missing keys,15000000,HashTable,4,47.209611501
python,hash_table,5. Get missing keys,15000000,HashTable,5,46.205278996
python,hash_table,5. Get missing keys,15000000,dict,1,14.606966090
python,hash_table,5. Get missing keys,15000000,dict,2,14.485227480
python,hash_table,5. Get missing keys,15000000,dict,3,14.795768552
python,hash_table,5. Get missing keys,15000000,dict,4,14.388795650
python,hash_table,5. Get missing keys,15000000,dict,5,14.694596074
python,hash_table,6. Delete,10000,HashTable,1,0.046519567
python,hash_table,6. Delete,10000,HashTable,2,0.015573035
python,hash_table,6. Delete,10000,HashTable,3,0.011725995
python,hash_table,6. Delete,10000,HashTable,4,0.009677398
python,hash_table,6. Delete,10000,HashTable,5,0.014131049
python,hash_table,6. Delete,10000,dict,1,0.000745114
python,hash_table,6. Delete,10000,dict,2,0.000907153
python,hash_table,6. Delete,10000,dict,3,0.000770537
python,hash_table,6. Delete,10000,dict,4,0.000751444
python,hash_table,6. Delete,10000,dict,5,0.000737802
python,hash_table,6. Delete,50000,HashTable,1,0.075918606
python,hash_table,6. Delete,50000,HashTable,2,0.080192989
python,hash_table,6. Delete,50000,HashTable,3,0.078712293
python,hash_table,6. Delete,50000,HashTable,4,0.085764336
python,hash_table,6. Delete,50000,HashTable,5,0.084829611
python,hash_table,6. Delete,50000,dict,1,0.004897383
python,hash_table,6. Delete,50000,dict,2,0.004885239
python,hash_table,6. Delete,50000,dict,3,0.004960027
python,hash_table,6. Delete,50000,dict,4,0.003265498
python,hash_table,6. Delete,50000,dict,5,0.002491349
python,hash_table,6. Delete,100000,HashTable,1,0.160800043
python,hash_table,6. Delete,100000,HashTable,2,0.160022175
python,hash_table,6. Delete,100000,HashTable,3,0.150118709
python,hash_table,6. Delete,100000,HashTable,4,0.156856763
python,hash_table,6. Delete,100000,HashTable,5,0.178378762
python,hash_table,6. Delete,100000,dict,1,0.005768144
python,hash_table,6. Delete,100000,dict,2,0.004447801
python,hash_table,6. Delete,100000,dict,3,0.005849965
python,hash_table,6. Delete,100000,dict,4,0.007065081
python,hash_table,6. Delete,100000,dict,5,0.004066942
python,hash_table,6. Delete,200000,HashTable,1,0.343229204
python,hash_table,6. Delete,200000,HashTable,2,0.336817737
python,hash_table,6. Delete,200000,HashTable,3,0.365284640
python,hash_table,6. Delete,200000,HashTable,4,0.327552622
python,hash_table,6. Delete,200000,HashTable,5,0.305042737
python,hash_table,6. Delete,200000,dict,1,0.009128563
python,hash_table,6. Delete,200000,dict,2,0.011068542
python,hash_table,6. Delete,200000,dict,3,0.010299938
python,hash_table,6. Delete,200000,dict,4,0.015480036
python,hash_table,6. Delete,200000,dict,5,0.009512742
python,hash_table,6. Delete,500000,HashTable,1,0.874792021
python,hash_table,6. Delete,500000,HashTable,2,0.864230593
python,hash_table,6. Delete,500000,HashTable,3,0.860778364
python,hash_table,6. Delete,500000,HashTable,4,0.861238272
python,hash_table,6. Delete,500000,HashTable,5,0.895647101
python,hash_table,6. Delete,500000,dict,1,0.030350074
python,hash_table,6. Delete,500000,dict,2,0.034938213
python,hash_table,6. Delete,500000,dict,3,0.040039660
python,hash_table,6. Delete,500000,dict,4,0.032310814
python,hash_table,6. Delete,500000,dict,5,0.036230222
python,hash_table,6. Delete,1000000,HashTable,1,1.874541450
python,hash_table,6. Delete,1000000,HashTable,2,1.816394688
python,hash_table,6. Delete,1000000,HashTable,3,1.734700338
python,hash_table,6. Delete,1000000,HashTable,4,1.784194474
python,hash_table,6. Delete,1000000,HashTable,5,1.810160141
python,hash_table,6. Delete,1000000,dict,1,0.069805045
python,hash_table,6. Delete,1000000,dict,2,0.066821761
python,hash_table,6. Delete,1000000,dict,3,0.063099191
python,hash_table,6. Delete,1000000,dict,4,0.073060337
python,hash_table,6. Delete,1000000,dict,5,0.063972737
python,hash_table,6. Delete,2000000,HashTable,1,3.373034835
python,hash_table,6. Delete,2000000,HashTable,2,3.421822294
python,hash_table,6. Delete,2000000,HashTable,3,3.397019428
python,hash_table,6. Delete,2000000,HashTable,4,3.488775344
python,hash_table,6. Delete,2000000,HashTable,5,3.362640675
python,hash_table,6. Delete,2000000,dict,1,0.124938413
python,hash_table,6. Delete,2000000,dict,2,0.132695814
python,hash_table,6. Delete,2000000,dict,3,0.117317123
python,hash_table,6. Delete,2000000,dict,4,0.135481391
python,hash_table,6. Delete,2000000,dict,5,0.116570558
python,hash_table,6. Delete,5000000,HashTable,1,9.573692523
python,hash_table,6. Delete,5000000,HashTable,2,9.418751691
python,hash_table,6. Delete,5000000,HashTable,3,9.386165445
python,hash_table,6. Delete,5000000,HashTable,4,9.304091359
python,hash_table,6. Delete,5000000,HashTable,5,9.558028735
python,hash_table,6. Delete,5000000,dict,1,0.317982410
python,hash_table,6. Delete,5000000,dict,2,0.322037760
python,hash_table,6. Delete,5000000,dict,3,0.308147447
python,hash_table,6. Delete,5000000,dict,4,0.332989064
python,hash_table,6. Delete,5000000,dict,5,0.304184865
python,hash_table,6. Delete,10000000,HashTable,1,18.302201515
python,hash_table,6. Delete,10000000,HashTable,2,18.145477376
python,hash_table,6. Delete,10000000,HashTable,3,18.193959296
python,hash_table,6. Delete,10000000,HashTable,4,17.962415259
python,hash_table,6. Delete,10000000,HashTable,5,18.112066453
python,hash_table,6. Delete,10000000,dict,1,0.638826342
python,hash_table,6. Delete,10000000,dict,2,0.601495601
python,hash_table,6. Delete,10000000,dict,3,0.623861538
python,hash_table,6. Delete,10000000,dict,4,0.630203647
python,hash_table,6. Delete,10000000,dict,5,0.636353880
python,hash_table,6. Delete,15000000,HashTable,1,26.547964390
python,hash_table,6. Delete,15000000,HashTable,2,26.450538596
python,hash_table,6. Delete,15000000,HashTable,3,26.342185608
python,hash_table,6. Delete,15000000,HashTable,4,26.772347740
python,hash_table,6. Delete,15000000,HashTable,5,26.728134206
python,hash_table,6. Delete,15000000,dict,1,0.937224801
python,hash_table,6. Delete,15000000,dict,2,0.949168370
python,hash_table,6. Delete,15000000,dict,3,0.938545344
python,hash_table,6. Delete,15000000,dict,4,0.907498993
python,hash_table,6. Delete,15000000,dict,5,0.956709691
python,hash_table,7. Get after deletions,10000,HashTable,1,0.007535533
python,hash_table,7. Get after deletions,10000,HashTable,2,0.005393058
python,hash_table,7. Get after deletions,10000,HashTable,3,0.007595314
python,hash_table,7. Get after deletions,10000,HashTable,4,0.005726435
python,hash_table,7. Get after deletions,10000,HashTable,5,0.003977675
python,hash_table,7. Get after deletions,10000,dict,1,0.000483272
python,hash_table,7. Get after deletions,10000,dict,2,0.000328692
python,hash_table,7. Get after deletions,10000,dict,3,0.000244185
python,hash_table,7. Get after deletions,10000,dict,4,0.000240462
python,hash_table,7. Get after deletions,10000,dict,5,0.000379656
python,hash_table,7. Get after deletions,50000,HashTable,1,0.052459182
python,hash_table,7. Get after deletions,50000,HashTable,2,0.042128136
python,hash_table,7. Get after deletions,50000,HashTable,3,0.038950046
python,hash_table,7. Get after deletions,50000,HashTable,4,0.039001677
python,hash_table,7. Get after deletions,50000,HashTable,5,0.035215178
python,hash_table,7. Get after deletions,50000,dict,1,0.007769529
python,hash_table,7. Get after deletions,50000,dict,2,0.002750686
python,hash_table,7. Get after deletions,50000,dict,3,0.003149259
python,hash_table,7. Get after deletions,50000,dict,4,0.002761996
python,hash_table,7. Get after deletions,50000,dict,5,0.001715057
python,hash_table,7. Get after deletions,100000,HashTable,1,0.091744288
python,hash_table,7. Get after deletions,100000,HashTable,2,0.086333452
python,hash_table,7. Get after deletions,100000,HashTable,3,0.104485731
python,hash_table,7. Get after deletions,100000,HashTable,4,0.087713331
python,hash_table,7. Get after deletions,100000,HashTable,5,0.093663396
python,hash_table,7. Get after deletions,100000,dict,1,0.019154929
python,hash_table,7. Get after deletions,100000,dict,2,0.016325267
python,hash_table,7. Get after deletions,100000,dict,3,0.016251669
python,hash_table,7. Get after deletions,100000,dict,4,0.013120277
python,hash_table,7. Get after deletions,100000,dict,5,0.012099019
python,hash_table,7. Get after deletions,200000,HashTable,1,0.203836352
python,hash_table,7. Get after deletions,200000,HashTable,2,0.213085037
python,hash_table,7. Get after deletions,200000,HashTable,3,0.184619447
python,hash_table,7. Get after deletions,200000,HashTable,4,0.220131025
python,hash_table,7. Get after deletions,200000,HashTable,5,0.177691579
python,hash_table,7. Get after deletions,200000,dict,1,0.037463629
python,hash_table,7. Get after deletions,200000,dict,2,0.024136355
python,hash_table,7. Get after deletions,200000,dict,3,0.032660252
python,hash_table,7. Get after deletions,200000,dict,4,0.034032348
python,hash_table,7. Get after deletions,200000,dict,5,0.043817718
python,hash_table,7. Get after deletions,500000,HashTable,1,0.541884163
python,hash_table,7. Get after deletions,500000,HashTable,2,0.546518883
python,hash_table,7. Get after deletions,500000,HashTable,3,0.549794406
python,hash_table,7. Get after deletions,500000,HashTable,4,0.540138638
python,hash_table,7. Get after deletions,500000,HashTable,5,0.549087556
python,hash_table,7. Get after deletions,500000,dict,1,0.127200775
python,hash_table,7. Get after deletions,500000,dict,2,0.091010885
python,hash_table,7. Get after deletions,500000,dict,3,0.077162138
python,hash_table,7. Get after deletions,500000,dict,4,0.084776381
python,hash_table,7. Get after deletions,500000,dict,5,0.086383967
python,hash_table,7. Get after deletions,1000000,HashTable,1,1.117124368
python,hash_table,7. Get after deletions,1000000,HashTable,2,1.103944814
python,hash_table,7. Get after deletions,1000000,HashTable,3,1.095755559
python,hash_table,7. Get after deletions,1000000,HashTable,4,1.103086157
python,hash_table,7. Get after deletions,1000000,HashTable,5,1.074871324
python,hash_table,7. Get after deletions,1000000,dict,1,0.257447170
python,hash_table,7. Get after deletions,1000000,dict,2,0.247611213
python,hash_table,7. Get after deletions,1000000,dict,3,0.248418019
python,hash_table,7. Get after deletions,1000000,dict,4,0.225603375
python,hash_table,7. Get after deletions,1000000,dict,5,0.258644038
python,hash_table,7. Get after deletions,2000000,HashTable,1,2.235227356
python,hash_table,7. Get after deletions,2000000,HashTable,2,2.221080761
python,hash_table,7. Get after deletions,2000000,HashTable,3,2.290799578
python,hash_table,7. Get after deletions,2000000,HashTable,4,2.311099463
python,hash_table,7. Get after deletions,2000000,HashTable,5,2.276839829
python,hash_table,7. Get after deletions,2000000,dict,1,0.538101386
python,hash_table,7. Get after deletions,2000000,dict,2,0.565020611
python,hash_table,7. Get after deletions,2000000,dict,3,0.522978832
python,hash_table,7. Get after deletions,2000000,dict,4,0.509771365
python,hash_table,7. Get after deletions,2000000,dict,5,0.543616126
python,hash_table,7. Get after deletions,5000000,HashTable,1,6.377738036
python,hash_table,7. Get after deletions,5000000,HashTable,2,6.373249210
python,hash_table,7. Get after deletions,5000000,HashTable,3,6.416157818
python,hash_table,7. Get after deletions,5000000,HashTable,4,6.435817309
python,hash_table,7. Get after deletions,5000000,HashTable,5,6.322975882
python,hash_table,7. Get after deletions,5000000,dict,1,1.551654114
python,hash_table,7. Get after deletions,5000000,dict,2,1.533657620
python,hash_table,7. Get after deletions,5000000,dict,3,1.496897854
python,hash_table,7. Get after deletions,5000000,dict,4,1.560235161
python,hash_table,7. Get after deletions,5000000,dict,5,1.571258816
python,hash_table,7. Get after deletions,10000000,HashTable,1,13.389357814
python,hash_table,7. Get after deletions,10000000,HashTable,2,13.361042772
python,hash_table,7. Get after deletions,10000000,HashTable,3,13.300980744
python,hash_table,7. Get after deletions,10000000,HashTable,4,13.252823786
python,hash_table,7. Get after deletions,10000000,HashTable,5,13.370552959
python,hash_table,7. Get after deletions,10000000,dict,1,3.311234164
python,hash_table,7. Get after deletions,10000000,dict,2,3.209916021
python,hash_table,7. Get after deletions,10000000,dict,3,3.281922872
python,hash_table,7. Get after deletions,10000000,dict,4,3.366420240
python,hash_table,7. Get after deletions,10000000,dict,5,3.231276473
python,hash_table,7. Get after deletions,15000000,HashTable,1,19.398455090
python,hash_table,7. Get after deletions,15000000,HashTable,2,19.579213059
python,hash_table,7. Get after deletions,15000000,HashTable,3,19.565951579
python,hash_table,7. Get after deletions,15000000,HashTable,4,19.323688823
python,hash_table,7. Get after deletions,15000000,HashTable,5,19.741661104
python,hash_table,7. Get after deletions,15000000,dict,1,4.745866106
python,hash_table,7. Get after deletions,15000000,dict,2,4.724154477
python,hash_table,7. Get after deletions,15000000,dict,3,4.795971642
python,hash_table,7. Get after deletions,15000000,dict,4,4.739470378
python,hash_table,7. Get after deletions,15000000,dict,5,4.709086758
python,hash_table,8. Insert after deletions,10000,HashTable,1,0.011817410
python,hash_table,8. Insert after deletions,10000,HashTable,2,0.012025460
python,hash_table,8. Insert after deletions,10000,HashTable,3,0.011921610
python,hash_table,8. Insert after deletions,10000,HashTable,4,0.009413065
python,hash_table,8. Insert after deletions,10000,HashTable,5,0.007407257
python,hash_table,8. Insert after deletions,10000,dict,1,0.000408691
python,hash_table,8. Insert after deletions,10000,dict,2,0.000487311
python,hash_table,8. Insert after deletions,10000,dict,3,0.000405932
python,hash_table,8. Insert after deletions,10000,dict,4,0.000394137
python,hash_table,8. Insert after deletions,10000,dict,5,0.000406123
python,hash_table,8. Insert after deletions,50000,HashTable,1,0.055076924
python,hash_table,8. Insert after deletions,50000,HashTable,2,0.056058102
python,hash_table,8. Insert after deletions,50000,HashTable,3,0.052103656
python,hash_table,8. Insert after deletions,50000,HashTable,4,0.048986953
python,hash_table,8. Insert after deletions,50000,HashTable,5,0.063801970
python,hash_table,8. Insert after deletions,50000,dict,1,0.004749026
python,hash_table,8. Insert after deletions,50000,dict,2,0.002841439
python,hash_table,8. Insert after deletions,50000,dict,3,0.001264928
python,hash_table,8. Insert after deletions,50000,dict,4,0.002469787
python,hash_table,8. Insert after deletions,50000,dict,5,0.001214979
python,hash_table,8. Insert after deletions,100000,HashTable,1,0.109471437
python,hash_table,8. Insert after deletions,100000,HashTable,2,0.102299030
python,hash_table,8. Insert after deletions,100000,HashTable,3,0.107639082
python,hash_table,8. Insert after deletions,100000,HashTable,4,0.116122622
python,hash_table,8. Insert after deletions,100000,HashTable,5,0.121222770
python,hash_table,8. Insert after deletions,100000,dict,1,0.007920904
python,hash_table,8. Insert after deletions,100000,dict,2,0.003355432
python,hash_table,8. Insert after deletions,100000,dict,3,0.005461793
python,hash_table,8. Insert after deletions,100000,dict,4,0.003081066
python,hash_table,8. Insert after deletions,100000,dict,5,0.003188974
python,hash_table,8. Insert after deletions,200000,HashTable,1,0.218063659
python,hash_table,8. Insert after deletions,200000,HashTable,2,0.233345618
python,hash_table,8. Insert after deletions,200000,HashTable,3,0.237434477
python,hash_table,8. Insert after deletions,200000,HashTable,4,0.240378066
python,hash_table,8. Insert after deletions,200000,HashTable,5,0.247631686
python,hash_table,8. Insert after deletions,200000,dict,1,0.015010209
python,hash_table,8. Insert after deletions,200000,dict,2,0.013969206
python,hash_table,8. Insert after deletions,200000,dict,3,0.014289523
python,hash_table,8. Insert after deletions,200000,dict,4,0.016812015
python,hash_table,8. Insert after deletions,200000,dict,5,0.012295776
python,hash_table,8. Insert after deletions,500000,HashTable,1,1.237717697
python,hash_table,8. Insert after deletions,500000,HashTable,2,1.241083236
python,hash_table,8. Insert after deletions,500000,HashTable,3,1.239770798
python,hash_table,8. Insert after deletions,500000,HashTable,4,1.230322506
python,hash_table,8. Insert after deletions,500000,HashTable,5,1.301443375
python,hash_table,8. Insert after deletions,500000,dict,1,0.047566908
python,hash_table,8. Insert after deletions,500000,dict,2,0.039608855
python,hash_table,8. Insert after deletions,500000,dict,3,0.029729532
python,hash_table,8. Insert after deletions,500000,dict,4,0.033696881
python,hash_table,8. Insert after deletions,500000,dict,5,0.035891432
python,hash_table,8. Insert after deletions,1000000,HashTable,1,2.529584801
python,hash_table,8. Insert after deletions,1000000,HashTable,2,2.472215012
python,hash_table,8. Insert after deletions,1000000,HashTable,3,2.501698311
python,hash_table,8. Insert after deletions,1000000,HashTable,4,2.525921302
python,hash_table,8. Insert after deletions,1000000,HashTable,5,2.496642458
python,hash_table,8. Insert after deletions,1000000,dict,1,0.098446471
python,hash_table,8. Insert after deletions,1000000,dict,2,0.081567756
python,hash_table,8. Insert after deletions,1000000,dict,3,0.064749388
python,hash_table,8. Insert after deletions,1000000,dict,4,0.081089381
python,hash_table,8. Insert after deletions,1000000,dict,5,0.075392533
python,hash_table,8. Insert after deletions,2000000,HashTable,1,5.024893478
python,hash_table,8. Insert after deletions,2000000,HashTable,2,4.904639060
python,hash_table,8. Insert after deletions,2000000,HashTable,3,4.956489160
python,hash_table,8. Insert after deletions,2000000,HashTable,4,4.914511354
python,hash_table,8. Insert after deletions,2000000,HashTable,5,4.888753957
python,hash_table,8. Insert after deletions,2000000,dict,1,0.203615337
python,hash_table,8. Insert after deletions,2000000,dict,2,0.201797162
python,hash_table,8. Insert after deletions,2000000,dict,3,0.161650807
python,hash_table,8. Insert after deletions,2000000,dict,4,0.162803159
python,hash_table,8. Insert after deletions,2000000,dict,5,0.191376503
python,hash_table,8. Insert after deletions,5000000,HashTable,1,10.595550067
python,hash_table,8. Insert after deletions,5000000,HashTable,2,10.531142939
python,hash_table,8. Insert after deletions,5000000,HashTable,3,10.722053064
python,hash_table,8. Insert after deletions,5000000,HashTable,4,10.706494566
python,hash_table,8. Insert after deletions,5000000,HashTable,5,10.643364991
python,hash_table,8. Insert after deletions,5000000,dict,1,0.469277178
python,hash_table,8. Insert after deletions,5000000,dict,2,0.481516194
python,hash_table,8. Insert after deletions,5000000,dict,3,0.468569250
python,hash_table,8. Insert after deletions,5000000,dict,4,0.435189052
python,hash_table,8. Insert after deletions,5000000,dict,5,0.450493921
python,hash_table,8. Insert after deletions,10000000,HashTable,1,21.493502715
python,hash_table,8. Insert after deletions,10000000,HashTable,2,21.178817324
python,hash_table,8. Insert after deletions,10000000,HashTable,3,20.954975768
python,hash_table,8. Insert after deletions,10000000,HashTable,4,20.831340590
python,hash_table,8. Insert after deletions,10000000,HashTable,5,20.960738494
python,hash_table,8. Insert after deletions,10000000,dict,1,0.986578641
python,hash_table,8. Insert after deletions,10000000,dict,2,0.964437215
python,hash_table,8. Insert after deletions,10000000,dict,3,0.941725281
python,hash_table,8. Insert after deletions,10000000,dict,4,0.959151101
python,hash_table,8. Insert after deletions,10000000,dict,5,0.958639494
python,hash_table,8. Insert after deletions,15000000,HashTable,1,17.183609855
python,hash_table,8. Insert after deletions,15000000,HashTable,2,17.161753103
python,hash_table,8. Insert after deletions,15000000,HashTable,3,17.197968495
python,hash_table,8. Insert after deletions,15000000,HashTable,4,17.057246235
python,hash_table,8. Insert after deletions,15000000,HashTable,5,17.170143758
python,hash_table,8. Insert after deletions,15000000,dict,1,1.790476583
python,hash_table,8. Insert after deletions,15000000,dict,2,1.779898201
python,hash_table,8. Insert after deletions,15000000,dict,3,1.810007690
python,hash_table,8. Insert after deletions,15000000,dict,4,1.788282052
python,hash_table,8. Insert after deletions,15000000,dict,5,1.784229111
python,hash_table,9. Mixed workload,10000,HashTable,1,0.017033046
python,hash_table,9. Mixed workload,10000,HashTable,2,0.012189537
python,hash_table,9. Mixed workload,10000,HashTable,3,0.012228833
python,hash_table,9. Mixed workload,10000,HashTable,4,0.018077460
python,hash_table,9. Mixed workload,10000,HashTable,5,0.017408505
python,hash_table,9. Mixed workload,10000,dict,1,0.002227278
python,hash_table,9. Mixed workload,10000,dict,2,0.001415235
python,hash_table,9. Mixed workload,10000,dict,3,0.000942429
python,hash_table,9. Mixed workload,10000,dict,4,0.000953940
python,hash_table,9. Mixed workload,10000,dict,5,0.000910873
python,hash_table,9. Mixed workload,50000,HashTable,1,0.099864689
python,hash_table,9. Mixed workload,50000,HashTable,2,0.095983068
python,hash_table,9. Mixed workload,50000,HashTable,3,0.106523976
python,hash_table,9. Mixed workload,50000,HashTable,4,0.094384102
python,hash_table,9. Mixed workload,50000,HashTable,5,0.085633141
python,hash_table,9. Mixed workload,50000,dict,1,0.010503892
python,hash_table,9. Mixed workload,50000,dict,2,0.010546407
python,hash_table,9. Mixed workload,50000,dict,3,0.007895503
python,hash_table,9. Mixed workload,50000,dict,4,0.015522812
python,hash_table,9. Mixed workload,50000,dict,5,0.010205947
python,hash_table,9. Mixed workload,100000,HashTable,1,0.229755054
python,hash_table,9. Mixed workload,100000,HashTable,2,0.219578012
python,hash_table,9. Mixed workload,100000,HashTable,3,0.248228007
python,hash_table,9. Mixed workload,100000,HashTable,4,0.232223499
python,hash_table,9. Mixed workload,100000,HashTable,5,0.219939570
python,hash_table,9. Mixed workload,100000,dict,1,0.038757959
python,hash_table,9. Mixed workload,100000,dict,2,0.026651545
python,hash_table,9. Mixed workload,100000,dict,3,0.023781012
python,hash_table,9. Mixed workload,100000,dict,4,0.029664737
python,hash_table,9. Mixed workload,100000,dict,5,0.029272199
python,hash_table,9. Mixed workload,200000,HashTable,1,0.522879406
python,hash_table,9. Mixed workload,200000,HashTable,2,0.463493541
python,hash_table,9. Mixed workload,200000,HashTable,3,0.511277995
python,hash_table,9. Mixed workload,200000,HashTable,4,0.533074657
python,hash_table,9. Mixed workload,200000,HashTable,5,0.514572376
python,hash_table,9. Mixed workload,200000,dict,1,0.089797688
python,hash_table,9. Mixed workload,200000,dict,2,0.084943839
python,hash_table,9. Mixed workload,200000,dict,3,0.089654266
python,hash_table,9. Mixed workload,200000,dict,4,0.122324461
python,hash_table,9. Mixed workload,200000,dict,5,0.083130516
python,hash_table,9. Mixed workload,500000,HashTable,1,1.477323141
python,hash_table,9. Mixed workload,500000,HashTable,2,1.427107566
python,hash_table,9. Mixed workload,500000,HashTable,3,1.443908696
python,hash_table,9. Mixed workload,500000,HashTable,4,1.441674140
python,hash_table,9. Mixed workload,500000,HashTable,5,1.472153766
python,hash_table,9. Mixed workload,500000,dict,1,0.382949300
python,hash_table,9. Mixed workload,500000,dict,2,0.381619281
python,hash_table,9. Mixed workload,500000,dict,3,0.335877156
python,hash_table,9. Mixed workload,500000,dict,4,0.366786201
python,hash_table,9. Mixed workload,500000,dict,5,0.362118043
python,hash_table,9. Mixed workload,1000000,HashTable,1,2.971305361
python,hash_table,9. Mixed workload,1000000,HashTable,2,2.951722680
python,hash_table,9. Mixed workload,1000000,HashTable,3,2.951832544
python,hash_table,9. Mixed workload,1000000,HashTable,4,2.966396325
python,hash_table,9. Mixed workload,1000000,HashTable,5,2.965729294
python,hash_table,9. Mixed workload,1000000,dict,1,0.902888488
python,hash_table,9. Mixed workload,1000000,dict,2,0.860753488
python,hash_table,9. Mixed workload,1000000,dict,3,0.842576391
python,hash_table,9. Mixed workload,1000000,dict,4,0.864900231
python,hash_table,9. Mixed workload,1000000,dict,5,0.887451022
python,hash_table,9. Mixed workload,2000000,HashTable,1,6.258821356
python,hash_table,9. Mixed workload,2000000,HashTable,2,6.266388031
python,hash_table,9. Mixed workload,2000000,HashTable,3,6.260374282
python,hash_table,9. Mixed workload,2000000,HashTable,4,6.294963618
python,hash_table,9. Mixed workload,2000000,HashTable,5,6.276448291
python,hash_table,9. Mixed workload,2000000,dict,1,2.051267308
python,hash_table,9. Mixed workload,2000000,dict,2,2.059483260
python,hash_table,9. Mixed workload,2000000,dict,3,1.958174501
python,hash_table,9. Mixed workload,2000000,dict,4,1.994028758
python,hash_table,9. Mixed workload,2000000,dict,5,1.968908203
python,hash_table,9. Mixed workload,5000000,HashTable,1,25.438866184
python,hash_table,9. Mixed workload,5000000,HashTable,2,25.230982359
python,hash_table,9. Mixed workload,5000000,HashTable,3,25.156472103
python,hash_table,9. Mixed workload,5000000,HashTable,4,25.034897115
python,hash_table,9. Mixed workload,5000000,HashTable,5,25.203906023
python,hash_table,9. Mixed workload,5000000,dict,1,5.387339223
python,hash_table,9. Mixed workload,5000000,dict,2,5.382880610
python,hash_table,9. Mixed workload,5000000,dict,3,5.384326875
python,hash_table,9. Mixed workload,5000000,dict,4,5.336801773
python,hash_table,9. Mixed workload,5000000,dict,5,5.416135249
python,hash_table,9. Mixed workload,10000000,HashTable,1,53.598598205
python,hash_table,9. Mixed workload,10000000,HashTable,2,53.785176933
python,hash_table,9. Mixed workload,10000000,HashTable,3,54.132830883
python,hash_table,9. Mixed workload,10000000,HashTable,4,53.510321676
python,hash_table,9. Mixed workload,10000000,HashTable,5,53.977435297
python,hash_table,9. Mixed workload,10000000,dict,1,11.582517261
python,hash_table,9. Mixed workload,10000000,dict,2,11.592719108
python,hash_table,9. Mixed workload,10000000,dict,3,11.558169857
python,hash_table,9. Mixed workload,10000000,dict,4,11.622153601
python,hash_table,9. Mixed workload,10000000,dict,5,11.485935716
python,hash_table,9. Mixed workload,15000000,HashTable,1,62.262515097
python,hash_table,9. Mixed workload,15000000,HashTable,2,62.166990202
python,hash_table,9. Mixed workload,15000000,HashTable,3,62.112972082
