language,structure,case,n,implementation,run,time_sec
cpp,binary_heap,4. Heapify random,5000000,BinaryHeap,1,0.178599535
cpp,binary_heap,4. Heapify random,5000000,BinaryHeap,2,0.183886658
cpp,binary_heap,4. Heapify random,5000000,BinaryHeap,3,0.172237358
cpp,binary_heap,4. Heapify random,5000000,BinaryHeap,4,0.172380572
cpp,binary_heap,4. Heapify random,5000000,BinaryHeap,5,0.178987863
cpp,binary_heap,4. Heapify random,5000000,priority_queue,1,0.252192177
cpp,binary_heap,4. Heapify random,5000000,priority_queue,2,0.257492823
cpp,binary_heap,4. Heapify random,5000000,priority_queue,3,0.253470158
cpp,binary_heap,4. Heapify random,5000000,priority_queue,4,0.257812312
cpp,binary_heap,4. Heapify random,5000000,priority_queue,5,0.253174457
cpp,binary_heap,4. Heapify random,10000000,BinaryHeap,1,0.375683007
cpp,binary_heap,4. Heapify random,10000000,BinaryHeap,2,0.358671495
cpp,binary_heap,4. Heapify random,10000000,BinaryHeap,3,0.357724869
cpp,binary_heap,4. Heapify random,10000000,BinaryHeap,4,0.362824365
cpp,binary_heap,4. Heapify random,10000000,BinaryHeap,5,0.370304590
cpp,binary_heap,4. Heapify random,10000000,priority_queue,1,0.519083805
cpp,binary_heap,4. Heapify random,10000000,priority_queue,2,0.516154703
cpp,binary_heap,4. Heapify random,10000000,priority_queue,3,0.520317202
cpp,binary_heap,4. Heapify random,10000000,priority_queue,4,0.519828567
cpp,binary_heap,4. Heapify random,10000000,priority_queue,5,0.523183116
cpp,binary_heap,4. Heapify random,15000000,BinaryHeap,1,0.567278305
cpp,binary_heap,4. Heapify random,15000000,BinaryHeap,2,0.540377069
cpp,binary_heap,4. Heapify random,15000000,BinaryHeap,3,0.557172488
cpp,binary_heap,4. Heapify random,15000000,BinaryHeap,4,0.547496092
cpp,binary_heap,4. Heapify random,15000000,BinaryHeap,5,0.540604552
cpp,binary_heap,4. Heapify random,15000000,priority_queue,1,0.787589237
cpp,binary_heap,4. Heapify random,15000000,priority_queue,2,0.790095333
cpp,binary_heap,4. Heapify random,15000000,priority_queue,3,0.781052898
cpp,binary_heap,4. Heapify random,15000000,priority_queue,4,0.812028784
cpp,binary_heap,4. Heapify random,15000000,priority_queue,5,0.812742960
cpp,binary_heap,5. Pop all after heapify,10000,BinaryHeap,1,0.003496179
cpp,binary_heap,5. Pop all after heapify,10000,BinaryHeap,2,0.003635682
cpp,binary_heap,5. Pop all after heapify,10000,BinaryHeap,3,0.003522421
cpp,binary_heap,5. Pop all after heapify,10000,BinaryHeap,4,0.003676100
cpp,binary_heap,5. Pop all after heapify,10000,BinaryHeap,5,0.003511796
cpp,binary_heap,5. Pop all after heapify,10000,priority_queue,1,0.004596345
cpp,binary_heap,5. Pop all after heapify,10000,priority_queue,2,0.004860198
cpp,binary_heap,5. Pop all after heapify,10000,priority_queue,3,0.004692066
cpp,binary_heap,5. Pop all after heapify,10000,priority_queue,4,0.004803866
cpp,binary_heap,5. Pop all after heapify,10000,priority_queue,5,0.004741173
cpp,binary_heap,5. Pop all after heapify,50000,BinaryHeap,1,0.021545871
cpp,binary_heap,5. Pop all after heapify,50000,BinaryHeap,2,0.022016125
cpp,binary_heap,5. Pop all after heapify,50000,BinaryHeap,3,0.021717150
cpp,binary_heap,5. Pop all after heapify,50000,BinaryHeap,4,0.021024672
cpp,binary_heap,5. Pop all after heapify,50000,BinaryHeap,5,0.020774168
cpp,binary_heap,5. Pop all after heapify,50000,priority_queue,1,0.027169734
cpp,binary_heap,5. Pop all after heapify,50000,priority_queue,2,0.027013513
cpp,binary_heap,5. Pop all after heapify,50000,priority_queue,3,0.026888617
cpp,binary_heap,5. Pop all after heapify,50000,priority_queue,4,0.026933356
cpp,binary_heap,5. Pop all after heapify,50000,priority_queue,5,0.027060288
cpp,binary_heap,5. Pop all after heapify,100000,BinaryHeap,1,0.046660286
cpp,binary_heap,5. Pop all after heapify,100000,BinaryHeap,2,0.044580462
cpp,binary_heap,5. Pop all after heapify,100000,BinaryHeap,3,0.044583183
cpp,binary_heap,5. Pop all after heapify,100000,BinaryHeap,4,0.044429189
cpp,binary_heap,5. Pop all after heapify,100000,BinaryHeap,5,0.044620611
cpp,binary_heap,5. Pop all after heapify,100000,priority_queue,1,0.057481830
cpp,binary_heap,5. Pop all after heapify,100000,priority_queue,2,0.057615980
cpp,binary_heap,5. Pop all after heapify,100000,priority_queue,3,0.056150919
cpp,binary_heap,5. Pop all after heapify,100000,priority_queue,4,0.057158506
cpp,binary_heap,5. Pop all after heapify,100000,priority_queue,5,0.058898125
cpp,binary_heap,5. Pop all after heapify,200000,BinaryHeap,1,0.093819109
cpp,binary_heap,5. Pop all after heapify,200000,BinaryHeap,2,0.093144268
cpp,binary_heap,5. Pop all after heapify,200000,BinaryHeap,3,0.094091968
cpp,binary_heap,5. Pop all after heapify,200000,BinaryHeap,4,0.094152585
cpp,binary_heap,5. Pop all after heapify,200000,BinaryHeap,5,0.097289922
cpp,binary_heap,5. Pop all after heapify,200000,priority_queue,1,0.121425737
cpp,binary_heap,5. Pop all after heapify,200000,priority_queue,2,0.119383166
cpp,binary_heap,5. Pop all after heapify,200000,priority_queue,3,0.119368061
cpp,binary_heap,5. Pop all after heapify,200000,priority_queue,4,0.121559933
cpp,binary_heap,5. Pop all after heapify,200000,priority_queue,5,0.124177290
cpp,binary_heap,5. Pop all after heapify,500000,BinaryHeap,1,0.263983052
cpp,binary_heap,5. Pop all after heapify,500000,BinaryHeap,2,0.261942623
cpp,binary_heap,5. Pop all after heapify,500000,BinaryHeap,3,0.264800605
cpp,binary_heap,5. Pop all after heapify,500000,BinaryHeap,4,0.258080278
cpp,binary_heap,5. Pop all after heapify,500000,BinaryHeap,5,0.266745832
cpp,binary_heap,5. Pop all after heapify,500000,priority_queue,1,0.327096025
cpp,binary_heap,5. Pop all after heapify,500000,priority_queue,2,0.336650996
cpp,binary_heap,5. Pop all after heapify,500000,priority_queue,3,0.332410504
cpp,binary_heap,5. Pop all after heapify,500000,priority_queue,4,0.328683816
cpp,binary_heap,5. Pop all after heapify,500000,priority_queue,5,0.340666981
cpp,binary_heap,5. Pop all after heapify,1000000,BinaryHeap,1,0.582240472
cpp,binary_heap,5. Pop all after heapify,1000000,BinaryHeap,2,0.581227451
cpp,binary_heap,5. Pop all after heapify,1000000,BinaryHeap,3,0.581642243
cpp,binary_heap,5. Pop all after heapify,1000000,BinaryHeap,4,0.583703939
cpp,binary_heap,5. Pop all after heapify,1000000,BinaryHeap,5,0.586544306
cpp,binary_heap,5. Pop all after heapify,1000000,priority_queue,1,0.728634058
cpp,binary_heap,5. Pop all after heapify,1000000,priority_queue,2,0.729121607
cpp,binary_heap,5. Pop all after heapify,1000000,priority_queue,3,0.737074766
cpp,binary_heap,5. Pop all after heapify,1000000,priority_queue,4,0.884203307
cpp,binary_heap,5. Pop all after heapify,1000000,priority_queue,5,0.745514640
cpp,binary_heap,5. Pop all after heapify,2000000,BinaryHeap,1,1.340609517
cpp,binary_heap,5. Pop all after heapify,2000000,BinaryHeap,2,1.323264350
cpp,binary_heap,5. Pop all after heapify,2000000,BinaryHeap,3,1.314394304
cpp,binary_heap,5. Pop all after heapify,2000000,BinaryHeap,4,1.320019258
cpp,binary_heap,5. Pop all after heapify,2000000,BinaryHeap,5,1.321487116
cpp,binary_heap,5. Pop all after heapify,2000000,priority_queue,1,1.636063445
cpp,binary_heap,5. Pop all after heapify,2000000,priority_queue,2,1.637692631
cpp,binary_heap,5. Pop all after heapify,2000000,priority_queue,3,1.632378467
cpp,binary_heap,5. Pop all after heapify,2000000,priority_queue,4,1.636383527
cpp,binary_heap,5. Pop all after heapify,2000000,priority_queue,5,1.630771538
cpp,binary_heap,5. Pop all after heapify,5000000,BinaryHeap,1,4.107612059
cpp,binary_heap,5. Pop all after heapify,5000000,BinaryHeap,2,4.087451740
cpp,binary_heap,5. Pop all after heapify,5000000,BinaryHeap,3,4.118972290
cpp,binary_heap,5. Pop all after heapify,5000000,BinaryHeap,4,4.088499168
cpp,binary_heap,5. Pop all after heapify,5000000,BinaryHeap,5,4.060291073
cpp,binary_heap,5. Pop all after heapify,5000000,priority_queue,1,4.928203278
cpp,binary_heap,5. Pop all after heapify,5000000,priority_queue,2,4.919863570
cpp,binary_heap,5. Pop all after heapify,5000000,priority_queue,3,4.906642899
cpp,binary_heap,5. Pop all after heapify,5000000,priority_queue,4,4.927993134
cpp,binary_heap,5. Pop all after heapify,5000000,priority_queue,5,4.893817823
cpp,binary_heap,5. Pop all after heapify,10000000,BinaryHeap,1,9.794624983
cpp,binary_heap,5. Pop all after heapify,10000000,BinaryHeap,2,9.750254477
cpp,binary_heap,5. Pop all after heapify,10000000,BinaryHeap,3,9.744816090
cpp,binary_heap,5. Pop all after heapify,10000000,BinaryHeap,4,9.752240673
cpp,binary_heap,5. Pop all after heapify,10000000,BinaryHeap,5,9.728561442
cpp,binary_heap,5. Pop all after heapify,10000000,priority_queue,1,11.470293431
cpp,binary_heap,5. Pop all after heapify,10000000,priority_queue,2,11.496920160
cpp,binary_heap,5. Pop all after heapify,10000000,priority_queue,3,11.482044329
cpp,binary_heap,5. Pop all after heapify,10000000,priority_queue,4,11.565658960
cpp,binary_heap,5. Pop all after heapify,10000000,priority_queue,5,11.503299105
cpp,binary_heap,5. Pop all after heapify,15000000,BinaryHeap,1,16.236063482
cpp,binary_heap,5. Pop all after heapify,15000000,BinaryHeap,2,16.188375053
cpp,binary_heap,5. Pop all after heapify,15000000,BinaryHeap,3,16.197806972
cpp,binary_heap,5. Pop all after heapify,15000000,BinaryHeap,4,16.203628358
cpp,binary_heap,5. Pop all after heapify,15000000,BinaryHeap,5,17.042322547
cpp,binary_heap,5. Pop all after heapify,15000000,priority_queue,1,18.952655172
cpp,binary_heap,5. Pop all after heapify,15000000,priority_queue,2,19.070004089
cpp,binary_heap,5. Pop all after heapify,15000000,priority_queue,3,20.124960354
cpp,binary_heap,5. Pop all after heapify,15000000,priority_queue,4,18.700884295
cpp,binary_heap,5. Pop all after heapify,15000000,priority_queue,5,18.371655626
cpp,binary_heap,6. Alternating push/pop,10000,BinaryHeap,1,0.002581791
cpp,binary_heap,6. Alternating push/pop,10000,BinaryHeap,2,0.002581650
cpp,binary_heap,6. Alternating push/pop,10000,BinaryHeap,3,0.002579129
cpp,binary_heap,6. Alternating push/pop,10000,BinaryHeap,4,0.002577794
cpp,binary_heap,6. Alternating push/pop,10000,BinaryHeap,5,0.002586981
cpp,binary_heap,6. Alternating push/pop,10000,priority_queue,1,0.003459617
cpp,binary_heap,6. Alternating push/pop,10000,priority_queue,2,0.003455988
cpp,binary_heap,6. Alternating push/pop,10000,priority_queue,3,0.004260253
cpp,binary_heap,6. Alternating push/pop,10000,priority_queue,4,0.003482344
cpp,binary_heap,6. Alternating push/pop,10000,priority_queue,5,0.003490766
cpp,binary_heap,6. Alternating push/pop,50000,BinaryHeap,1,0.014911327
cpp,binary_heap,6. Alternating push/pop,50000,BinaryHeap,2,0.014838480
cpp,binary_heap,6. Alternating push/pop,50000,BinaryHeap,3,0.015040501
cpp,binary_heap,6. Alternating push/pop,50000,BinaryHeap,4,0.014786648
cpp,binary_heap,6. Alternating push/pop,50000,BinaryHeap,5,0.014761984
cpp,binary_heap,6. Alternating push/pop,50000,priority_queue,1,0.019561800
cpp,binary_heap,6. Alternating push/pop,50000,priority_queue,2,0.019229839
cpp,binary_heap,6. Alternating push/pop,50000,priority_queue,3,0.019407481
cpp,binary_heap,6. Alternating push/pop,50000,priority_queue,4,0.019286745
cpp,binary_heap,6. Alternating push/pop,50000,priority_queue,5,0.019281959
cpp,binary_heap,6. Alternating push/pop,100000,BinaryHeap,1,0.031021229
cpp,binary_heap,6. Alternating push/pop,100000,BinaryHeap,2,0.031294888
cpp,binary_heap,6. Alternating push/pop,100000,BinaryHeap,3,0.031282091
cpp,binary_heap,6. Alternating push/pop,100000,BinaryHeap,4,0.030925906
cpp,binary_heap,6. Alternating push/pop,100000,BinaryHeap,5,0.031345711
cpp,binary_heap,6. Alternating push/pop,100000,priority_queue,1,0.041106238
cpp,binary_heap,6. Alternating push/pop,100000,priority_queue,2,0.040807252
cpp,binary_heap,6. Alternating push/pop,100000,priority_queue,3,0.041048853
cpp,binary_heap,6. Alternating push/pop,100000,priority_queue,4,0.040769562
cpp,binary_heap,6. Alternating push/pop,100000,priority_queue,5,0.040650807
cpp,binary_heap,6. Alternating push/pop,200000,BinaryHeap,1,0.067025342
cpp,binary_heap,6. Alternating push/pop,200000,BinaryHeap,2,0.066237186
cpp,binary_heap,6. Alternating push/pop,200000,BinaryHeap,3,0.066022725
cpp,binary_heap,6. Alternating push/pop,200000,BinaryHeap,4,0.066531741
cpp,binary_heap,6. Alternating push/pop,200000,BinaryHeap,5,0.066374053
cpp,binary_heap,6. Alternating push/pop,200000,priority_queue,1,0.086191639
cpp,binary_heap,6. Alternating push/pop,200000,priority_queue,2,0.085990463
cpp,binary_heap,6. Alternating push/pop,200000,priority_queue,3,0.086774338
cpp,binary_heap,6. Alternating push/pop,200000,priority_queue,4,0.086654415
cpp,binary_heap,6. Alternating push/pop,200000,priority_queue,5,0.087501152
cpp,binary_heap,6. Alternating push/pop,500000,BinaryHeap,1,0.200605672
cpp,binary_heap,6. Alternating push/pop,500000,BinaryHeap,2,0.176844835
cpp,binary_heap,6. Alternating push/pop,500000,BinaryHeap,3,0.177764443
cpp,binary_heap,6. Alternating push/pop,500000,BinaryHeap,4,0.177653509
cpp,binary_heap,6. Alternating push/pop,500000,BinaryHeap,5,0.178353888
cpp,binary_heap,6. Alternating push/pop,500000,priority_queue,1,0.232746329
cpp,binary_heap,6. Alternating push/pop,500000,priority_queue,2,0.232192008
cpp,binary_heap,6. Alternating push/pop,500000,priority_queue,3,0.233620164
cpp,binary_heap,6. Alternating push/pop,500000,priority_queue,4,0.231114643
cpp,binary_heap,6. Alternating push/pop,500000,priority_queue,5,0.231802216
cpp,binary_heap,6. Alternating push/pop,1000000,BinaryHeap,1,0.373284168
cpp,binary_heap,6. Alternating push/pop,1000000,BinaryHeap,2,0.369762331
cpp,binary_heap,6. Alternating push/pop,1000000,BinaryHeap,3,0.369447247
cpp,binary_heap,6. Alternating push/pop,1000000,BinaryHeap,4,0.367521473
cpp,binary_heap,6. Alternating push/pop,1000000,BinaryHeap,5,0.368683863
cpp,binary_heap,6. Alternating push/pop,1000000,priority_queue,1,0.479735200
cpp,binary_heap,6. Alternating push/pop,1000000,priority_queue,2,0.476502002
cpp,binary_heap,6. Alternating push/pop,1000000,priority_queue,3,0.491400516
cpp,binary_heap,6. Alternating push/pop,1000000,priority_queue,4,0.479129356
cpp,binary_heap,6. Alternating push/pop,1000000,priority_queue,5,0.483758447
cpp,binary_heap,6. Alternating push/pop,2000000,BinaryHeap,1,0.831380892
cpp,binary_heap,6. Alternating push/pop,2000000,BinaryHeap,2,0.818094346
cpp,binary_heap,6. Alternating push/pop,2000000,BinaryHeap,3,0.814565516
cpp,binary_heap,6. Alternating push/pop,2000000,BinaryHeap,4,0.825484839
cpp,binary_heap,6. Alternating push/pop,2000000,BinaryHeap,5,0.824441685
cpp,binary_heap,6. Alternating push/pop,2000000,priority_queue,1,1.051640835
cpp,binary_heap,6. Alternating push/pop,2000000,priority_queue,2,1.055199351
cpp,binary_heap,6. Alternating push/pop,2000000,priority_queue,3,1.050185386
cpp,binary_heap,6. Alternating push/pop,2000000,priority_queue,4,1.050024504
cpp,binary_heap,6. Alternating push/pop,2000000,priority_queue,5,1.050285277
cpp,binary_heap,6. Alternating push/pop,5000000,BinaryHeap,1,2.422112693
cpp,binary_heap,6. Alternating push/pop,5000000,BinaryHeap,2,2.408455726
cpp,binary_heap,6. Alternating push/pop,5000000,BinaryHeap,3,2.430340220
cpp,binary_heap,6. Alternating push/pop,5000000,BinaryHeap,4,2.444558759
cpp,binary_heap,6. Alternating push/pop,5000000,BinaryHeap,5,2.410234268
cpp,binary_heap,6. Alternating push/pop,5000000,priority_queue,1,3.027156306
cpp,binary_heap,6. Alternating push/pop,5000000,priority_queue,2,3.035883876
cpp,binary_heap,6. Alternating push/pop,5000000,priority_queue,3,3.019224162
cpp,binary_heap,6. Alternating push/pop,5000000,priority_queue,4,3.016698344
cpp,binary_heap,6. Alternating push/pop,5000000,priority_queue,5,3.046214037
cpp,binary_heap,6. Alternating push/pop,10000000,BinaryHeap,1,5.587841645
cpp,binary_heap,6. Alternating push/pop,10000000,BinaryHeap,2,5.587300142
cpp,binary_heap,6. Alternating push/pop,10000000,BinaryHeap,3,5.560500727
cpp,binary_heap,6. Alternating push/pop,10000000,BinaryHeap,4,5.565434403
cpp,binary_heap,6. Alternating push/pop,10000000,BinaryHeap,5,5.647269773
cpp,binary_heap,6. Alternating push/pop,10000000,priority_queue,1,6.891117756
cpp,binary_heap,6. Alternating push/pop,10000000,priority_queue,2,6.881087204
cpp,binary_heap,6. Alternating push/pop,10000000,priority_queue,3,6.875249772
cpp,binary_heap,6. Alternating push/pop,10000000,priority_queue,4,6.867509661
cpp,binary_heap,6. Alternating push/pop,10000000,priority_queue,5,6.857577168
cpp,binary_heap,6. Alternating push/pop,15000000,BinaryHeap,1,9.095489306
cpp,binary_heap,6. Alternating push/pop,15000000,BinaryHeap,2,9.132401539
cpp,binary_heap,6. Alternating push/pop,15000000,BinaryHeap,3,9.082623593
cpp,binary_heap,6. Alternating push/pop,15000000,BinaryHeap,4,9.520527883
cpp,binary_heap,6. Alternating push/pop,15000000,BinaryHeap,5,10.442865767
cpp,binary_heap,6. Alternating push/pop,15000000,priority_queue,1,11.089651438
cpp,binary_heap,6. Alternating push/pop,15000000,priority_queue,2,11.089484653
cpp,binary_heap,6. Alternating push/pop,15000000,priority_queue,3,11.068424084
cpp,binary_heap,6. Alternating push/pop,15000000,priority_queue,4,11.045820565
cpp,binary_heap,6. Alternating push/pop,15000000,priority_queue,5,11.138216263
cpp,binary_heap,7. Top-k largest,10000,BinaryHeap,1,0.000311311
cpp,binary_heap,7. Top-k largest,10000,BinaryHeap,2,0.000302913
cpp,binary_heap,7. Top-k largest,10000,BinaryHeap,3,0.000302519
cpp,binary_heap,7. Top-k largest,10000,BinaryHeap,4,0.000303131
cpp,binary_heap,7. Top-k largest,10000,BinaryHeap,5,0.000301403
cpp,binary_heap,7. Top-k largest,10000,priority_queue,1,0.000361639
cpp,binary_heap,7. Top-k largest,10000,priority_queue,2,0.000360303
cpp,binary_heap,7. Top-k largest,10000,priority_queue,3,0.000360191
cpp,binary_heap,7. Top-k largest,10000,priority_queue,4,0.000360377
cpp,binary_heap,7. Top-k largest,10000,priority_queue,5,0.000360218
cpp,binary_heap,7. Top-k largest,50000,BinaryHeap,1,0.001099280
cpp,binary_heap,7. Top-k largest,50000,BinaryHeap,2,0.001076340
cpp,binary_heap,7. Top-k largest,50000,BinaryHeap,3,0.001074238
cpp,binary_heap,7. Top-k largest,50000,BinaryHeap,4,0.001342866
cpp,binary_heap,7. Top-k largest,50000,BinaryHeap,5,0.001173597
cpp,binary_heap,7. Top-k largest,50000,priority_queue,1,0.001174407
cpp,binary_heap,7. Top-k largest,50000,priority_queue,2,0.001140085
cpp,binary_heap,7. Top-k largest,50000,priority_queue,3,0.001088909
cpp,binary_heap,7. Top-k largest,50000,priority_queue,4,0.001083374
cpp,binary_heap,7. Top-k largest,50000,priority_queue,5,0.001084026
cpp,binary_heap,7. Top-k largest,100000,BinaryHeap,1,0.002039268
cpp,binary_heap,7. Top-k largest,100000,BinaryHeap,2,0.002367479
cpp,binary_heap,7. Top-k largest,100000,BinaryHeap,3,0.002208138
cpp,binary_heap,7. Top-k largest,100000,BinaryHeap,4,0.002084821
cpp,binary_heap,7. Top-k largest,100000,BinaryHeap,5,0.002081788
cpp,binary_heap,7. Top-k largest,100000,priority_queue,1,0.001943216
cpp,binary_heap,7. Top-k largest,100000,priority_queue,2,0.002016797
cpp,binary_heap,7. Top-k largest,100000,priority_queue,3,0.001938167
cpp,binary_heap,7. Top-k largest,100000,priority_queue,4,0.001936850
cpp,binary_heap,7. Top-k largest,100000,priority_queue,5,0.002272988
cpp,binary_heap,7. Top-k largest,200000,BinaryHeap,1,0.003982715
cpp,binary_heap,7. Top-k largest,200000,BinaryHeap,2,0.004027900
cpp,binary_heap,7. Top-k largest,200000,BinaryHeap,3,0.003952214
cpp,binary_heap,7. Top-k largest,200000,BinaryHeap,4,0.003887598
cpp,binary_heap,7. Top-k largest,200000,BinaryHeap,5,0.003969853
cpp,binary_heap,7. Top-k largest,200000,priority_queue,1,0.003758630
cpp,binary_heap,7. Top-k largest,200000,priority_queue,2,0.003632876
cpp,binary_heap,7. Top-k largest,200000,priority_queue,3,0.003723473
cpp,binary_heap,7. Top-k largest,200000,priority_queue,4,0.003719044
cpp,binary_heap,7. Top-k largest,200000,priority_queue,5,0.003670357
cpp,binary_heap,7. Top-k largest,500000,BinaryHeap,1,0.009611161
cpp,binary_heap,7. Top-k largest,500000,BinaryHeap,2,0.010144770
cpp,binary_heap,7. Top-k largest,500000,BinaryHeap,3,0.009614931
cpp,binary_heap,7. Top-k largest,500000,BinaryHeap,4,0.009561653
cpp,binary_heap,7. Top-k largest,500000,BinaryHeap,5,0.009631202
cpp,binary_heap,7. Top-k largest,500000,priority_queue,1,0.008824447
cpp,binary_heap,7. Top-k largest,500000,priority_queue,2,0.008951467
cpp,binary_heap,7. Top-k largest,500000,priority_queue,3,0.008726110
cpp,binary_heap,7. Top-k largest,500000,priority_queue,4,0.008722690
cpp,binary_heap,7. Top-k largest,500000,priority_queue,5,0.008648451
cpp,binary_heap,7. Top-k largest,1000000,BinaryHeap,1,0.019650742
cpp,binary_heap,7. Top-k largest,1000000,BinaryHeap,2,0.018836573
cpp,binary_heap,7. Top-k largest,1000000,BinaryHeap,3,0.018895720
cpp,binary_heap,7. Top-k largest,1000000,BinaryHeap,4,0.019184184
cpp,binary_heap,7. Top-k largest,1000000,BinaryHeap,5,0.019021815
cpp,binary_heap,7. Top-k largest,1000000,priority_queue,1,0.017111321
cpp,binary_heap,7. Top-k largest,1000000,priority_queue,2,0.017663560
cpp,binary_heap,7. Top-k largest,1000000,priority_queue,3,0.017090583
cpp,binary_heap,7. Top-k largest,1000000,priority_queue,4,0.017232640
cpp,binary_heap,7. Top-k largest,1000000,priority_queue,5,0.017191190
cpp,binary_heap,7. Top-k largest,2000000,BinaryHeap,1,0.038480654
cpp,binary_heap,7. Top-k largest,2000000,BinaryHeap,2,0.037721658
cpp,binary_heap,7. Top-k largest,2000000,BinaryHeap,3,0.037605276
cpp,binary_heap,7. Top-k largest,2000000,BinaryHeap,4,0.038330860
cpp,binary_heap,7. Top-k largest,2000000,BinaryHeap,5,0.037565424
cpp,binary_heap,7. Top-k largest,2000000,priority_queue,1,0.033938025
cpp,binary_heap,7. Top-k largest,2000000,priority_queue,2,0.034625642
cpp,binary_heap,7. Top-k largest,2000000,priority_queue,3,0.033951267
cpp,binary_heap,7. Top-k largest,2000000,priority_queue,4,0.034100141
cpp,binary_heap,7. Top-k largest,2000000,priority_queue,5,0.034181287
cpp,binary_heap,7. Top-k largest,5000000,BinaryHeap,1,0.099430028
cpp,binary_heap,7. Top-k largest,5000000,BinaryHeap,2,0.099876383
cpp,binary_heap,7. Top-k largest,5000000,BinaryHeap,3,0.099554183
cpp,binary_heap,7. Top-k largest,5000000,BinaryHeap,4,0.098712483
cpp,binary_heap,7. Top-k largest,5000000,BinaryHeap,5,0.098884064
cpp,binary_heap,7. Top-k largest,5000000,priority_queue,1,0.089537449
cpp,binary_heap,7. Top-k largest,5000000,priority_queue,2,0.091737601
cpp,binary_heap,7. Top-k largest,5000000,priority_queue,3,0.090140925
cpp,binary_heap,7. Top-k largest,5000000,priority_queue,4,0.095796848
cpp,binary_heap,7. Top-k largest,5000000,priority_queue,5,0.093498349
cpp,binary_heap,7. Top-k largest,10000000,BinaryHeap,1,0.191913001
cpp,binary_heap,7. Top-k largest,10000000,BinaryHeap,2,0.199293273
cpp,binary_heap,7. Top-k largest,10000000,BinaryHeap,3,0.197296485
cpp,binary_heap,7. Top-k largest,10000000,BinaryHeap,4,0.197529742
cpp,binary_heap,7. Top-k largest,10000000,BinaryHeap,5,0.196884714
cpp,binary_heap,7. Top-k largest,10000000,priority_queue,1,0.179272841
cpp,binary_heap,7. Top-k largest,10000000,priority_queue,2,0.181035287
cpp,binary_heap,7. Top-k largest,10000000,priority_queue,3,0.180993822
cpp,binary_heap,7. Top-k largest,10000000,priority_queue,4,0.183241271
cpp,binary_heap,7. Top-k largest,10000000,priority_queue,5,0.182605297
cpp,binary_heap,7. Top-k largest,15000000,BinaryHeap,1,0.285957663
cpp,binary_heap,7. Top-k largest,15000000,BinaryHeap,2,0.283806444
cpp,binary_heap,7. Top-k largest,15000000,BinaryHeap,3,0.282543674
cpp,binary_heap,7. Top-k largest,15000000,BinaryHeap,4,0.283687127
cpp,binary_heap,7. Top-k largest,15000000,BinaryHeap,5,0.282728973
cpp,binary_heap,7. Top-k largest,15000000,priority_queue,1,0.253249064
cpp,binary_heap,7. Top-k largest,15000000,priority_queue,2,0.255484383
cpp,binary_heap,7. Top-k largest,15000000,priority_queue,3,0.255058399
cpp,binary_heap,7. Top-k largest,15000000,priority_queue,4,0.261879258
cpp,binary_heap,7. Top-k largest,15000000,priority_queue,5,0.257744913
